Time (s)	O2 conc. (ppm)
355.00	2.101E+05	21.0
355.50	2.101E+05	21.0
356.00	2.101E+05	21.0
356.50	2.101E+05	21.0
357.00	2.101E+05	21.0
357.50	2.101E+05	21.0
358.00	2.101E+05	21.0
358.54	2.100E+05	21.0
359.04	2.101E+05	21.0
359.56	2.101E+05	21.0
360.06	2.100E+05	21.0
360.56	2.101E+05	21.0
361.07	2.101E+05	21.0
361.57	2.100E+05	21.0
362.10	2.101E+05	21.0
362.60	2.101E+05	21.0
363.13	2.100E+05	21.0
363.63	2.101E+05	21.0
364.16	2.100E+05	21.0
364.69	2.100E+05	21.0
365.19	2.101E+05	21.0
365.72	2.100E+05	21.0
366.23	2.100E+05	21.0
366.75	2.100E+05	21.0
367.28	2.100E+05	21.0
367.78	2.100E+05	21.0
368.28	2.101E+05	21.0
368.82	2.100E+05	21.0
369.34	2.101E+05	21.0
369.85	2.100E+05	21.0
370.35	2.100E+05	21.0
370.85	2.100E+05	21.0
371.35	2.100E+05	21.0
371.88	2.100E+05	21.0
372.41	2.100E+05	21.0
372.91	2.100E+05	21.0
373.43	2.100E+05	21.0
373.94	2.100E+05	21.0
374.46	2.100E+05	21.0
374.99	2.100E+05	21.0
375.49	2.100E+05	21.0
376.02	2.100E+05	21.0
376.52	2.100E+05	21.0
377.05	2.100E+05	21.0
377.54	2.100E+05	21.0
378.07	2.100E+05	21.0
378.60	2.100E+05	21.0
379.13	2.100E+05	21.0
379.66	2.100E+05	21.0
380.16	2.100E+05	21.0
380.68	2.100E+05	21.0
381.21	2.100E+05	21.0
381.72	2.100E+05	21.0
382.22	2.100E+05	21.0
382.74	2.100E+05	21.0
383.27	2.100E+05	21.0
383.79	2.100E+05	21.0
384.30	2.100E+05	21.0
384.83	2.100E+05	21.0
385.35	2.100E+05	21.0
385.88	2.100E+05	21.0
386.40	2.100E+05	21.0
386.93	2.100E+05	21.0
387.46	2.100E+05	21.0
387.99	2.100E+05	21.0
388.54	2.100E+05	21.0
389.06	2.100E+05	21.0
389.60	2.100E+05	21.0
418.44	2.101E+05	21.0
418.97	2.101E+05	21.0
419.52	2.100E+05	21.0
420.03	2.100E+05	21.0
420.56	2.101E+05	21.0
421.06	2.100E+05	21.0
421.58	2.100E+05	21.0
422.11	2.100E+05	21.0
422.65	2.100E+05	21.0
423.17	2.100E+05	21.0
423.67	2.100E+05	21.0
424.18	2.100E+05	21.0
424.70	2.100E+05	21.0
