Time (s)	O2 conc. (ppm)
305.65	2.100E+05	21.0
306.12	2.100E+05	21.0
306.57	2.100E+05	21.0
307.04	2.100E+05	21.0
307.52	2.100E+05	21.0
307.99	2.100E+05	21.0
308.46	2.100E+05	21.0
308.93	2.100E+05	21.0
309.41	2.100E+05	21.0
309.88	2.100E+05	21.0
310.36	2.100E+05	21.0
310.83	2.100E+05	21.0
311.30	2.100E+05	21.0
311.77	2.100E+05	21.0
312.25	2.100E+05	21.0
312.73	2.100E+05	21.0
313.20	2.100E+05	21.0
313.67	2.100E+05	21.0
314.12	2.100E+05	21.0
314.59	2.100E+05	21.0
315.04	2.100E+05	21.0
315.52	2.101E+05	21.0
315.99	2.100E+05	21.0
316.47	2.100E+05	21.0
316.94	2.100E+05	21.0
317.41	2.101E+05	21.0
317.92	2.101E+05	21.0
318.42	2.100E+05	21.0
318.92	2.101E+05	21.0
319.45	2.101E+05	21.0
319.92	2.100E+05	21.0
320.40	2.101E+05	21.0
320.87	2.100E+05	21.0
321.34	2.100E+05	21.0
321.84	2.101E+05	21.0
322.34	2.100E+05	21.0
322.82	2.100E+05	21.0
323.30	2.100E+05	21.0
323.77	2.100E+05	21.0
324.24	2.100E+05	21.0
324.74	2.100E+05	21.0
325.21	2.100E+05	21.0
325.69	2.100E+05	21.0
326.16	2.100E+05	21.0
326.64	2.100E+05	21.0
327.14	2.100E+05	21.0
327.63	2.100E+05	21.0
356.47	2.100E+05	21.0
356.97	2.100E+05	21.0
357.47	2.100E+05	21.0
358.00	2.100E+05	21.0
358.51	2.100E+05	21.0
359.00	2.100E+05	21.0
359.50	2.101E+05	21.0
360.00	2.100E+05	21.0
360.50	2.100E+05	21.0
361.01	2.100E+05	21.0
361.51	2.101E+05	21.0
362.44	2.100E+05	21.0
362.94	2.100E+05	21.0
363.44	2.100E+05	21.0
363.95	2.100E+05	21.0
364.45	2.100E+05	21.0
364.94	2.100E+05	21.0
365.44	2.100E+05	21.0
365.94	2.100E+05	21.0
366.42	2.100E+05	21.0
366.92	2.100E+05	21.0
367.42	2.100E+05	21.0
367.94	2.100E+05	21.0
368.44	2.100E+05	21.0
368.95	2.100E+05	21.0
369.45	2.100E+05	21.0
